area,perimeter,diameter,circularity
63.61594921642531,30.56667274519195,9.086920064496478,0.8556172683921479
0.028565760761753618,0.0,0.0,inf
29.565562388414993,22.734028392993476,8.58850760802425,0.718858168988895
7.369966276532433,10.48590939048044,3.853904226798937,0.8422929456136191
18.767704820472126,16.198414721166074,5.497636945975654,0.8988267739919522
0.028565760761753618,0.0,0.0,inf
28.937115651656416,21.828900664656455,7.812256860016776,0.763135004704464
0.057131521523507235,0.0,0.3380281690140845,inf
0.028565760761753618,0.0,0.0,inf
15.282682007538185,16.36245349555658,6.255837739708907,0.7173194226062529
12.79746082126562,13.989220161414163,4.938794254015035,0.8217631499233622
15.111287442967663,15.003304668456417,5.371917516735288,0.8436017534776636
12.940289625074389,13.593195527525552,4.836443871829087,0.8800568604857039
7.02717714739139,9.41382841856366,3.240404115999491,0.9964561893387343
19.938901011704026,16.775464900722092,5.6645175499161295,0.8903524374312741
0.057131521523507235,0.0,0.3380281690140845,inf
7.11287442967665,10.147881221466356,3.314108040377557,0.8679690816632137
37.42114659789724,24.96518503413883,8.182079578696634,0.7544967542218437
12.826026582027374,14.56627034097018,4.954582736798335,0.7596355269807816
7.855584209482245,10.84796048181525,4.176483824570119,0.8388651718410068
10.597897242610593,12.019047612204183,4.28913579585385,0.9219119769408921
12.426105931362823,13.511176140330301,4.878183970469681,0.8553790398229655
10.02658202737552,12.398085474815895,4.969760788528718,0.8196973345491015
10.02658202737552,12.934125960774287,4.5371668625824615,0.753162352018581
63.930172584804595,30.904700914206035,9.164962113953145,0.8411368329046399
0.22852608609402894,1.1830985915492958,0.8994708376637713,2.0516523452014974
0.057131521523507235,0.0,0.3380281690140845,inf
0.08569728228526086,0.16901408450704225,0.551997688514519,37.69911184307752
7.541360841102955,10.386903232008288,3.901047316896526,0.8783900635524622
28.4514977187066,21.77090419978193,7.809723920037032,0.7543311871624953
0.08569728228526086,0.16901408450704225,0.551997688514519,37.69911184307752
6.113072803015275,9.174806408021729,3.503038749142034,0.9125898067014725
5.427494544733188,9.075800249549577,3.647968615642991,0.8280172831540954
6.970045625867883,10.089884756591829,3.8992679071920113,0.8603458600333267
2.828010315413608,6.0095238061020915,2.212280079163784,0.9840354255218147
1.5996826026582025,4.278373267434044,1.6207979756172652,1.0982123966043789
14.397143423923824,18.004548495985553,7.458120929411247,0.5581124688356828
7.541360841102955,10.444899696882818,3.6999967966112592,0.868662428980386
6.08450704225352,9.372818724966036,3.5052883572642752,0.8703517900157728
3.456457052172188,7.973690624731891,3.007235395596288,0.6831597430509924
4.599087482642332,8.556746534868088,3.2095490128986968,0.7893401600593973
31.65086292402301,21.606865425391426,6.741866984968729,0.8519456407342716
4.656219004165839,8.399743911521407,3.2080882767118566,0.8292990574783703
12.140448323745288,15.242326678998348,5.049289687304092,0.6566622615267387
8.226939099385042,10.683921707424746,3.3060827344126347,0.905704973936831
9.626661376710969,14.071239548609414,5.571356908578997,0.6109713513387198
7.484229319579447,11.062959570036458,4.086797179523018,0.7684476724468329
7.712755405673477,10.386903232008288,3.500504549343197,0.8983534740877454
6.284467367585796,9.908859210924426,3.887731713670353,0.8043239929002227
5.513191827018448,9.10479848198684,2.8398311422589866,0.8357421227020716
14.625669510017852,16.676458742249938,6.510948895434775,0.6608729145385809
3.3707597698869267,7.006621541867444,2.5157879332529354,0.862820283292966
1.4568537988494346,4.278373267434044,1.8250013073113989,1.000157718336131
11.36917278317794,12.5960977917602,4.25070461811645,0.9004646815202456
9.198174965284664,11.161965728508612,3.6991487106711283,0.9277482865116118
3.285062487601666,6.487567827185955,2.313432048013562,0.9808208202866291
5.798849434635985,9.990878598119677,3.5352065411741678,0.7300360944561365
1.8853402102757388,4.814413753392435,1.9797732451767192,1.022145620322751
1.942471731799246,4.756417288517907,1.6213532876319134,1.0789583326647454
4.570521721880579,7.938686661714446,2.9199790612575405,0.9113355666464192
8.512596707002578,14.491287104818749,6.224547507431764,0.509398897868529
4.199166831977782,7.781684038367766,2.8559923382232792,0.8714165569830974
10.02658202737552,14.426254488900401,5.395756806324977,0.6054183732572134
3.7706804205514777,7.344649710881528,3.04475967140336,0.8783900635524622
14.05435429478278,14.56627034097018,4.362993936925149,0.8323845863575601
2.828010315413608,6.545564292060482,2.6765384713999683,0.8294623300332028
3.2564967268399125,6.458569594748692,2.3180837430871186,0.9810425014155792
6.655822257488593,9.471824883438188,3.3465034150844475,0.9322754746717064
0.057131521523507235,0.0,0.3380281690140845,inf
2.713747272366594,7.023608313144345,2.9806782396989706,0.6912874866750249
7.284268994247173,9.809853052452274,3.289114416887919,0.9511977960929066
